subject,relation,object,new_topic,old_index
it,will table offer after,losing to rival Verizon,10,2141
it,will table offer after,losing to larger rival Verizon,10,2142
it,will table offer after,losing to Verizon,10,2143
it,will table,offer,10,2144
it,will table,new offer,10,2145
it,will table offer after,losing out,10,2146
it,will table,offer for MCI,10,2147
it,will table offer after,losing out to larger Verizon,10,2148
Qwest,may spark,MCI bidding war US phone company Qwest,10,2149
it,will table offer after,losing,10,2150
it,will table offer after,losing out to rival Verizon,10,2151
it,will table,new offer for MCI,10,2152
it,will table offer after,losing out to Verizon,10,2153
it,will table offer after,losing out to larger rival Verizon,10,2154
economy,is,Liberian,7,2155
Lufthansa may sue,may sue,disrupted flights,7,2156
Lufthansa may sue,may sue agencies for,damages,7,2157
Lufthansa may sue,may sue,agencies,7,2158
Lufthansa,visit,airline Lufthansa,7,2159
Lufthansa may sue,may sue flights for,damages,7,2160
Lufthansa may sue,may sue agencies after,arrival of US president George W Bush,7,2161
Lufthansa may sue,may sue agencies after,arrival,7,2162
Lufthansa may sue,may sue flights after,arrival of US president George W Bush,7,2163
Lufthansa,may sue over,Bush,7,2164
Lufthansa,visit,German airline Lufthansa,7,2165
Lufthansa may sue,may sue,federal agencies,7,2166
Lufthansa may sue,may sue flights after,arrival,7,2167
Lufthansa may sue,may sue,flights,7,2168
Bush,visit,airline,7,2169
Bush,visit,German,7,2170
Bush,visit,agencies,7,2171
Bush,visit,federal,7,2172
Bush,visit,damages,7,2173
Bush,visit,arrival,7,2174
rush,is,Huge,10,2175
Jet,has,rush,10,2176
rush,is at,Jet,10,2177
cards,has overtaken cash spending for,time,12,2178
Cash,gives way to,friend Spending,12,2179
Cash,gives way to,flexible friend Spending,12,2180
cards,has overtaken cash spending in,UK,12,2181
cards,has overtaken cash spending for,first time,12,2182
Cash,gives,way,12,2183
Cash,gives way to,friend Spending on credit,12,2184
Cash,gives way to,flexible friend Spending on credit,12,2185
cards,has overtaken,cash spending,12,2186
Cash,is at,way,12,2187
15 % UK giant WPP,posted,profits,10,2188
15 % UK advertising WPP,posted,larger profits,10,2189
it,outperform,market,10,2190
15 % UK WPP,posted,annual profits,10,2191
Ad firm WPP 's profits,surge,15 % UK giant WPP,10,2192
15 % UK giant WPP,posted,larger profits,10,2193
15 % UK WPP,posted,profits,10,2194
Ad firm WPP 's profits,surge,15 % UK advertising giant WPP,10,2195
15 % UK advertising giant WPP,posted,annual profits,10,2196
15 % UK advertising giant WPP,posted,profits,10,2197
15 % UK giant WPP,posted,larger annual profits,10,2198
15 % UK advertising giant WPP,posted,larger annual profits,10,2199
15 % UK advertising WPP,posted,annual profits,10,2200
15 % UK WPP,posted,larger profits,10,2201
Ad firm WPP 's profits,surge,15 % UK advertising WPP,10,2202
15 % UK giant WPP,posted,annual profits,10,2203
Ad firm WPP 's profits,surge,15 % UK WPP,10,2204
15 % UK advertising WPP,posted,profits,10,2205
15 % UK WPP,posted,larger annual profits,10,2206
it,outperform market in,2005,10,2207
15 % UK advertising giant WPP,posted,larger profits,10,2208
15 % UK advertising WPP,posted,larger annual profits,10,2209
Ad firm WPP,has,profits,10,2210
Manufacturing recovery,grew in,one a-half years,5,2211
Manufacturing recovery,grew at,its pace,5,2212
Manufacturing recovery,grew at,its slowest pace,5,2213
Manufacturing recovery,grew according,survey,5,2214
Manufacturing recovery,grew in,January,5,2215
Ukraine steel sell off,was,illegal,10,2216
Ukraine steel illegal controversial sell off,was,illegal,10,2217
Ukraine steel illegal sell off,was,illegal,10,2218
Ukraine steel controversial sell off,was,illegal,10,2219
Ryanair,is in,4bn Boeing plane deal Budget airline Ryanair,10,2220
order deal,valued at,4bn Â,10,2221
plane,has,deal,10,2222
Car giant hit,has prompted,big drop,5,2223
Car giant,hit at,luxury car maker Mercedes,5,2224
Car giant,hit in,profitability,5,2225
Car giant hit,has prompted,drop in profits,5,2226
Car giant hit,has prompted,drop,5,2227
Car giant hit,has prompted,big drop in profits,5,2228
Car giant hit,has prompted,drop in profits at parent DaimlerChrysler,5,2229
big drop,is in,profits at parent DaimlerChrysler,5,2230
Car giant hit,has prompted,big drop in profits at parent DaimlerChrysler,5,2231
Car giant,hit by,Mercedes slump A slump,5,2232
maker,has,big,5,2233
five year India 's rupee,hit,high,5,2234
India 's rupee,hits,five year high India 's rupee,5,2235
five year high India 's rupee,raised,country 's foreign currency rating,5,2236
five year India 's rupee,hit,high after Standard 's S&P,5,2237
five year India 's rupee,raised,country 's foreign currency rating,5,2238
country,has,foreign currency rating,5,2239
India,has,rupee,5,2240
five year high India 's rupee,raised,country 's currency rating,5,2241
five year high India 's rupee,hit,high,5,2242
India 's rupee,hit,high,5,2243
India 's rupee,hits,five year India 's rupee,5,2244
five year India 's rupee,raised,country 's currency rating,5,2245
five year high India 's rupee,hit,high after Standard 's S&P,5,2246
India 's rupee,hit,high after Standard 's S&P,5,2247
India,has,Deccan seals,10,2248
it,be bought by,US surfwear firm Quiksilver,10,2249
Quiksilver,moves for,Rossignol Shares,10,2250
world,has,largest ski maker,10,2251
Quiksilver moves,have jumped on,speculation,10,2252
Quiksilver moves,have jumped,as much as 15 %,10,2253
Quiksilver,moves for,Rossignol Shares of Skis Rossignol,10,2254
confidential US government information,manipulate,stock prices,4,2255
former FBI agent,been,with analyst found,4,2256
former FBI agent,been,found,4,2257
US government information,manipulate,stock prices,4,2258
US bank boss,hails genius Smith US Federal Reserve chairman Alan Greenspan given,speech at church in honour,7,2259
US bank boss,hails Adam Smith given,speech at church in honour of pioneering economist,7,2260
US bank boss,hails genius Smith US Federal Reserve chairman Alan Greenspan given,speech at Scottish church,7,2261
US bank boss,hails Adam Smith given,speech at Scottish church in honour of economist,7,2262
US bank boss,hails genius Smith US Federal Reserve chairman Alan Greenspan given,speech at church,7,2263
US bank boss,hails Adam Smith given,speech,7,2264
US bank boss,hails Adam Smith given,speech at church in honour of economist,7,2265
US bank boss,hails genius Smith US Federal Reserve chairman Alan Greenspan given,speech at church in honour of economist,7,2266
US bank boss,hails Adam Smith given,speech at church in honour,7,2267
US bank boss,hails Adam Smith given,speech at Scottish church in honour,7,2268
US bank boss,hails genius Smith US Federal Reserve chairman Alan Greenspan given,speech at church in honour of pioneering economist,7,2269
US bank boss,hails Adam Smith given,speech at Scottish church,7,2270
US bank boss,hails Adam Smith given,speech at church,7,2271
Scottish church,is in,honour of pioneering economist,7,2272
US bank boss,hails genius Smith US Federal Reserve chairman Alan Greenspan given,speech,7,2273
US bank boss,hails genius Smith US Federal Reserve chairman Alan Greenspan given,speech at Scottish church in honour,7,2274
US bank boss,hails genius Smith US Federal Reserve chairman Alan Greenspan given,speech at Scottish church in honour of pioneering economist,7,2275
US bank boss,hails genius Smith US Federal Reserve chairman Alan Greenspan given,speech at Scottish church in honour of economist,7,2276
US bank boss,hails Adam Smith given,speech at Scottish church in honour of pioneering economist,7,2277
Greenspan,has,Scottish,7,2278
Greenspan,has,pioneering,7,2279
US industrial output growth,eases,US industrial production,5,2280
US industrial output growth,eases,US production,5,2281
US industrial output growth,eases US production,continued rise,5,2282
US output growth,eases,US production,5,2283
US output growth,eases,US industrial production,5,2284
US output growth,eases US production,continued to rise in November,5,2285
US industrial output growth,eases US production,continued to rise,5,2286
continued,rise in,November,5,2287
US output growth,eases US production,continued rise in November,5,2288
US industrial output growth,eases US production,continued rise in November,5,2289
US output growth,eases US production,continued rise,5,2290
US output growth,eases US production,continued to rise,5,2291
US industrial output growth,eases US production,continued to rise in November,5,2292
Iraq,invite,phone licence bids Iraq,10,2293
phone licence bids Iraq,invite,bids,10,2294
phone licence bids Iraq,invite,bids for two telephone licences,10,2295
buyer,pay,Â loan,10,2296
owners,ask,buyer,10,2297
owners,ask,buyer of its former production unit,10,2298
buyer,pay back,Â loan,10,2299
officials,look at,reorganising car parking charges,10,2300
traffic jams,is in,Beijing,10,2301
Beijingers fume,are prompting,officials,10,2302
officials,look at,car parking charges,10,2303
Europe,leapfrog,its way past United States become by 2010,5,2304
world,has,leading economy,5,2305
Europe,leapfrog,its way United States to become by 2010,5,2306
Europe,leapfrog,its way United States become by 2010,5,2307
Europe,leapfrog,its way United States become,5,2308
Europe,leapfrog,its way past United States become,5,2309
Europe,leapfrog,its way past United States to become,5,2310
Europe,leapfrog,its way United States to become,5,2311
Europe,leapfrog,its way past United States to become by 2010,5,2312
targets,is,few,5,2313
Group,is,new,10,2314
Group,is,much,10,2315
Group,is,stadium,10,2316
Time Warner profit profits,jumped,76 %,5,2317
Time Warner profit Quarterly profits,jumped,76 %,5,2318
Ad sales,boost,Time Warner profit Quarterly profits,5,2319
Ad sales,boost Time Warner profit profits at,US media giant TimeWarner,5,2320
Ad sales,boost,Time Warner profit profits,5,2321
firm,warned at_time,year,5,2322
Renault,boost,its profits,5,2323
Argentina,have extended,food deal,10,2324
Argentina,have extended,food for oil deal,10,2325
former,overcome energy crisis at_time,year,10,2326
Venezuela,is in,oil deal Argentina,10,2327
former,overcome energy crisis at_time,last year,10,2328
Argentina,is at,Venezuela,10,2329
growth,goes into,reverse Germany 's economy,5,2330
German growth,goes into,reverse Germany 's economy,5,2331
growth,goes into,Germany 's economy,5,2332
growth goes,shrank,0,5,2333
German growth goes,shrank,0,5,2334
German growth,goes into,Germany 's economy,5,2335
growth,is,German,5,2336
airlines,fly,long haul international routes,10,2337
domestic airlines,fly,long haul international routes,10,2338
airlines,fly,long haul routes,10,2339
competition,drive down,prices,10,2340
commercial airlines,fly,haul international routes,10,2341
airlines,fly,haul international routes,10,2342
commercial airlines,fly,long haul routes,10,2343
domestic commercial airlines,fly,haul international routes,10,2344
airlines,fly,haul routes,10,2345
domestic commercial airlines,fly,long haul international routes,10,2346
India,opens,skies,10,2347
domestic commercial airlines,fly,haul routes,10,2348
India,opens skies to,competition India,10,2349
domestic airlines,fly,haul international routes,10,2350
domestic commercial airlines,fly,long haul routes,10,2351
domestic airlines,fly,long haul routes,10,2352
commercial airlines,fly,haul routes,10,2353
commercial airlines,fly,long haul international routes,10,2354
domestic airlines,fly,haul routes,10,2355
Diageo,buy,world 's biggest spirits company,10,2356
Diageo,buy,US wine firm Diageo,10,2357
world,has,biggest spirits company,10,2358
Diageo,buy,world 's spirits company,10,2359
went bust,is in,2003,4,2360
Parmalat bank barred,has,has banned,4,2361
Parmalat bank barred,has,has banned from Parmalat,4,2362
Parmalat bank barred,has,has banned from suing Parmalat,4,2363
Putin backs,has defended,purchase by oil firm Rosneft,10,2364
Putin backs,has defended,purchase of Yukos ' production unit by owned oil firm Rosneft,10,2365
Putin backs,has defended,purchase of Yukos ' production unit by oil firm Rosneft,10,2366
Putin backs,has defended,purchase by state owned oil firm Rosneft,10,2367
Putin backs,has defended,purchase by owned oil firm Rosneft,10,2368
Putin backs,has defended,purchase of Yukos ' production unit,10,2369
Putin backs,has defended,purchase of Yukos ' key production unit,10,2370
state,grab for,Yukos Russia 's president,10,2371
Putin backs,has defended,purchase of Yukos ' key production unit by owned oil firm Rosneft,10,2372
Putin backs,has defended,purchase,10,2373
it,followed,free market principles,10,2374
Putin backs,has defended,purchase of Yukos ' production unit by state owned oil firm Rosneft,10,2375
Putin backs,has defended,purchase of Yukos ' key production unit by state owned oil firm Rosneft,10,2376
it,followed,market principles,10,2377
Putin backs,has defended,purchase of Yukos ' key production unit by oil firm Rosneft,10,2378
